681,485,682,809,83,816,797,668,814,812,1224,1219,830,1220,992,804,807,183,386,829,729,671,1115,518,1213,1230,1198,828,1225,514,806,123,865,1229,864,966,1223,1109,844,663,322,810,861,450,316,468,1030,688,484,476,1175,199,61,709,27,849,940,368,1051,94,189,858,879,359,1028,748,943,74,1069,1149,1118,556,1154,833,17,532,1002,1091,424,1089,1110,933,460,79,1176,274,1159,326,604,801,374,355,311,1178,968,217,970,163,1040,1167,321,689,897,781,1177,1017,524,478,971,1222,882,1165,941,314,684,1078,99,1064,885,161,516,1194,187,1150,1157,142,947,411,561,419,550,837,19,1085,836,565,57,1113,392,1226,465,999,113,994,945,570,1027,175,632,1052,116,350,932,594,560,641,1123,1075,1107,1105,48,277,1020,1043,200,543,1066,141,72,170,869,148,891,835,128,609,219,1104,579,1056,365,1203,422,474,262,1054,444,1049,910,23,913,435,593,912,538,1094,926,1153,8,222,842,333,834,351,981,1060,1004,856,863,1142,974,398,267,536,501,174,1034,654,512,1143,868,227,1221,840,866,309,857,831,843,542,907,234,282,874,948,1121,47,442,901,451,243,1,102,432,1117,764,562,192,1033,375,370,1087,959,455,50,466,251,1072,207,69,545,847,147,1183,993,871,1077,387,848,390,1144,870,504,507,334,586,967,1212,508,591,1122,575,935,1166,513,838,88,960,1065,1161,100,942,503,1189,1102,845,760,789,401,919,915,191,285,338,1197,1073,97,193,929,544,1215,1045,95,1174,409,64,554,1214,1026,862,1011,1139,1038,551,859,1141,924,1155,1227,1200,284,1070,934,597,1188,1008,794,788,1127,888,520,205,954,261,280,140,984,995,1182,718,335,707,332,979,216,16,49,1010,11,283,223,477,961,341,90,1120,559,659,997,1138,589,1164,12,517,427,1218,902,1067,1163,949,515,218,977,325,914,875,1098,1068,1187,1111,486,1061,202,614,982,1053,1217,599,448,495,1129,905,687,293,167,256,1035,388,581,145,385,1205,231,973,258,1140,610,328,717,904,1145,78,1170,39,572,7,896,988,1135,471,1050,1211,233,428,177,1114,290,964,623,1032,418,962,1152,529,1134,55,324,1216,143,1095,446,1003,397,972,1201,237,114,224,493,108,990,364,1136,89,1172,204,461,498,1202,1021,260,496,953,225,533,122,292,1013,1101,758,951,1185,985,1041,1210,459,1062,1044,1208,1012,32,1007,159,131,1148,1137,567,987,1162,928,1005,906,996,295,1082,1083,1168,443,678,38,1016,101,296,473,1076,393,923,1195,1196,437,1046,1192,93,1084,125,44,1199,607,1190,1100,287,872,1009,963,178,588,894,103,73,726,416,911,317,746,396,67,117,580,190,470,939,899,883,257,166,603,457,137,421,1130,107,1193,30,153,491,403,587,685,1156,68,1057,952,436,638,510,568,408,546,1146,54,208,417,1128,51,173,584,1024,132,211,1116,438,156,535,629,509,900,13,946,454,647,820,1106,1206,1036,1160,201,238,1158,86,590,766,172,1186,1132,1131,986,1081,85,1207,1086,21,394,1006,45,1204,1179,6,527,1119,80,1055,695,1133,761,895,938,349,357,555,1151,1184,1209,255,600,1180,1147,1042,978,1039,989,624,447,490,790,1124,619,917,179,134,149,480,893,26,56,489,531,1079,931,937,281,884,1112,936,679,343,890,1063,228,367,832,1228,76,268,71,320,1126,927,683,59,1074,1015,1171,18,1173,186,525,1025,1037,1018,644,921,627,111,702,29,605,552,33,65,66,181,1103,482,165,577,430,1014,733,1096,1058,494,922,1019,1000,851,1088,331,583,916,1125,249,645,956,115,479,955,77,312,112,245,1108,345,889,920,360,608,903,169,144,887,121,714,276,537,407,1080,182,881,352,272,998,41,1181,420,196,304,606,656,1090,1022,1029,944,898,950,60,991,526,918,176,327,1031,643,469,1071,203,975,1099,391,150,236,666,634,637,631,930,957,892,1001,1093,1047,1097,1048,785,908,1169,983,120,880,1059,886,958,976,969,980,965,1092,909,464,1023,
Laplacian Score information
934 : 0.994397156023
597 : 0.994403915669
1188 : 0.994427686899
1008 : 0.994434717255
794 : 0.994435449556
788 : 0.994490299836
1127 : 0.994525991747
888 : 0.994545063824
520 : 0.994550932599
205 : 0.994571454373
954 : 0.99458295525
261 : 0.994585034575
280 : 0.994607154448
140 : 0.994617061741
984 : 0.994631278334
995 : 0.994651314301
1182 : 0.994661117264
718 : 0.994683998251
335 : 0.994695618656
707 : 0.99470389112
332 : 0.994709522668
979 : 0.994746201293
216 : 0.994764764685
16 : 0.994786784145
49 : 0.994788287416
1010 : 0.994790911527
11 : 0.994807229385
283 : 0.994809411342
223 : 0.994816583578
477 : 0.994856425532
961 : 0.994867309321
341 : 0.994872151595
90 : 0.994891524261
1120 : 0.994893661123
559 : 0.994902365057
659 : 0.994906420414
997 : 0.994921787305
1138 : 0.994930551116
589 : 0.994943942257
1164 : 0.994970400186
12 : 0.994985934764
517 : 0.994987208724
427 : 0.994988156232
1218 : 0.994989557925
902 : 0.995016190256
1067 : 0.995075586954
1163 : 0.995113648783
949 : 0.995117254136
515 : 0.995123641913
218 : 0.995130047379
977 : 0.995150284231
325 : 0.995158578569
914 : 0.995166975525
875 : 0.995173793633
1098 : 0.99519900802
1068 : 0.995199246769
1187 : 0.995208842826
1111 : 0.995210682429
486 : 0.995210719476
1061 : 0.995213481695
202 : 0.995221471592
614 : 0.995244220913
982 : 0.995252016078
1053 : 0.995263288068
1217 : 0.9952833463
599 : 0.995332420852
448 : 0.995335237647
495 : 0.995356227197
1129 : 0.995364890447
905 : 0.995380897671
687 : 0.995389042736
293 : 0.995414792238
167 : 0.995419019951
256 : 0.995459881473
1035 : 0.995469238758
388 : 0.995512475539
581 : 0.995522838516
145 : 0.995535009132
385 : 0.995545659224
1205 : 0.995546024263
231 : 0.995551200359
973 : 0.995562885045
258 : 0.995568799647
1140 : 0.995601445497
610 : 0.995601655127
328 : 0.995619340022
717 : 0.995630750154
904 : 0.995633473986
1145 : 0.995639166058
78 : 0.995651348696
1170 : 0.995663386509
39 : 0.995664656544
572 : 0.995665647571
7 : 0.995668215588
896 : 0.995708157015
988 : 0.995738626512
1135 : 0.995745060749
471 : 0.995763804677
1050 : 0.995778021087
1211 : 0.995808245226
233 : 0.99581226415
428 : 0.995822899674
177 : 0.995822904182
1114 : 0.995833321764
290 : 0.995839240619
964 : 0.995852757479
623 : 0.995861828162
1032 : 0.995862534461
418 : 0.995864890361
962 : 0.995868979888
1152 : 0.995880754355
529 : 0.995883398472
1134 : 0.995890407492
55 : 0.99589278517
324 : 0.995915211841
1216 : 0.995922447983
143 : 0.995924098666
1095 : 0.995928797475
446 : 0.995929261078
1003 : 0.995931607326
397 : 0.995932773403
972 : 0.995934028433
1201 : 0.995956058506
237 : 0.995961337723
114 : 0.995965487708
224 : 0.995988048352
493 : 0.995989033386
108 : 0.995992006285
990 : 0.996030018286
364 : 0.996032907838
1136 : 0.996035201227
89 : 0.996048275282
1172 : 0.996048620179
204 : 0.996052979156
461 : 0.996056589284
498 : 0.996068782968
1202 : 0.996088068513
1021 : 0.996091624116
260 : 0.996111094514
496 : 0.996141712201
953 : 0.99614831446
225 : 0.996155067474
533 : 0.996167988338
122 : 0.996168484372
292 : 0.996173400788
1013 : 0.996179773693
1101 : 0.996190323141
758 : 0.996195098066
951 : 0.996197093769
1185 : 0.99621115509
985 : 0.996221527556
1041 : 0.996228983947
1210 : 0.996234744892
459 : 0.996248239364
1062 : 0.99626293054
1044 : 0.996293322112
1208 : 0.996297213352
1012 : 0.996300940612
32 : 0.996336167729
1007 : 0.996338304525
159 : 0.9963458716
131 : 0.996375876641
1148 : 0.99637674878
1137 : 0.996379788257
567 : 0.996416079475
987 : 0.996461192079
1162 : 0.99646602434
928 : 0.996482810608
1005 : 0.996490974892
906 : 0.996494291595
996 : 0.996510722566
295 : 0.996531579797
1082 : 0.996534203375
1083 : 0.99653533655
1168 : 0.996547157899
443 : 0.996554755819
678 : 0.996554755819
38 : 0.996556356854
1016 : 0.996560912808
101 : 0.996588868125
296 : 0.996588868125
473 : 0.996588868125
1076 : 0.996591375065
393 : 0.996591804513
923 : 0.996593313817
1195 : 0.996599091343
1196 : 0.996608221966
437 : 0.996608528285
1046 : 0.996613086532
1192 : 0.996613644803
93 : 0.996614243622
1084 : 0.996616913882
125 : 0.996622272923
44 : 0.996624686644
1199 : 0.996626591783
607 : 0.996628708931
1190 : 0.996628708931
1100 : 0.996641818206
287 : 0.99664470019
872 : 0.996653050857
1009 : 0.99665808027
963 : 0.996664338641
178 : 0.996670265849
588 : 0.996670265849
894 : 0.996670265849
103 : 0.996672894685
73 : 0.996677890585
726 : 0.996679351279
416 : 0.99669125466
911 : 0.996693892432
317 : 0.996694558479
746 : 0.996701083086
396 : 0.996701471458
67 : 0.996701566826
117 : 0.996703226165
580 : 0.996720268544
190 : 0.996721599771
470 : 0.996722338375
939 : 0.996724303437
899 : 0.996725735366
883 : 0.996733421609
257 : 0.996764598253
166 : 0.996780487133
603 : 0.99678179687
457 : 0.996783456342
137 : 0.996795119416
421 : 0.996795119416
1130 : 0.996795119416
107 : 0.996800558349
1193 : 0.996800558349
30 : 0.996807110779
153 : 0.996807110779
491 : 0.996807110779
403 : 0.996809107516
587 : 0.996809107516
685 : 0.996810448549
1156 : 0.996816033986
68 : 0.996818607832
1057 : 0.996818607832
952 : 0.996818788348
436 : 0.996822954685
638 : 0.996822954685
510 : 0.996825280508
568 : 0.996825280508
408 : 0.996832480562
546 : 0.996832480562
1146 : 0.996832480562
54 : 0.996842259967
208 : 0.996845340263
417 : 0.996845340263
1128 : 0.996845340263
51 : 0.996847265747
173 : 0.996847265747
584 : 0.996847265747
1024 : 0.996847265747
132 : 0.996856826661
211 : 0.996856826661
1116 : 0.996858250877
438 : 0.996858360015
156 : 0.996859940106
535 : 0.996859940106
629 : 0.996859940106
509 : 0.99686546035
900 : 0.996871778039
13 : 0.996879649807
946 : 0.996879649807
454 : 0.996881102541
647 : 0.996885898132
820 : 0.996885898132
1106 : 0.996887661477
1206 : 0.996891704843
1036 : 0.996899192908
1160 : 0.996903003258
201 : 0.996904098755
238 : 0.996904098755
1158 : 0.996905224673
86 : 0.996907910374
590 : 0.996915420012
766 : 0.996916637885
172 : 0.996918085898
1186 : 0.996918085898
1132 : 0.996920429253
1131 : 0.996921396024
986 : 0.996921891438
1081 : 0.996925901112
85 : 0.996926545701
1207 : 0.996926545701
1086 : 0.996931712349
21 : 0.996936144364
394 : 0.996944495804
1006 : 0.996946005769
45 : 0.996947034886
1204 : 0.996948872086
1179 : 0.996959318927
6 : 0.996978886013
527 : 0.996979627379
1119 : 0.996980588062
80 : 0.996981478699
1055 : 0.996981478699
695 : 0.996984262774
1133 : 0.996987414849
761 : 0.996989362841
895 : 0.996989362841
938 : 0.997007284338
349 : 0.997012348591
357 : 0.997012348591
555 : 0.997012348591
1151 : 0.997017023355
1184 : 0.997017783455
1209 : 0.997018065205
255 : 0.997023162926
600 : 0.997024930905
1180 : 0.997027696787
1147 : 0.997029317117
1042 : 0.997035825037
978 : 0.997040967844
1039 : 0.997045022661
989 : 0.997049563398
624 : 0.997050352926
447 : 0.997053598007
490 : 0.99706120936
790 : 0.997066603773
1124 : 0.997066603773
619 : 0.997070265701
917 : 0.997073287698
179 : 0.997076640357
134 : 0.997077228333
149 : 0.997078250319
480 : 0.997078250319
893 : 0.99708061149
26 : 0.997090759099
56 : 0.997099678767
489 : 0.997099678767
531 : 0.997099678767
1079 : 0.997099678767
931 : 0.997100864665
937 : 0.997102150399
281 : 0.99710572648
884 : 0.997106136272
1112 : 0.997106809962
936 : 0.997107424286
679 : 0.99711732687
343 : 0.997117737004
890 : 0.997117737004
1063 : 0.997123596036
228 : 0.997124052303
367 : 0.997124052303
832 : 0.997124218011
1228 : 0.997124218011
76 : 0.997127662233
268 : 0.997127662233
71 : 0.997129340624
320 : 0.997129340624
1126 : 0.997129340624
927 : 0.997129576793
683 : 0.997131843653
59 : 0.99713988298
1074 : 0.997142299712
1015 : 0.997144429632
1171 : 0.997145404734
18 : 0.997145580422
1173 : 0.997153694177
186 : 0.997155227174
525 : 0.997155504866
1025 : 0.997155504866
1037 : 0.997159664377
1018 : 0.997163010133
644 : 0.997172436473
921 : 0.997172436473
627 : 0.997176037014
111 : 0.997177663187
702 : 0.997180087838
29 : 0.9971809613
605 : 0.997188891842
552 : 0.997191932738
33 : 0.997195797913
65 : 0.997218390587
66 : 0.99722199885
181 : 0.99722199885
1103 : 0.99722199885
482 : 0.997222234207
165 : 0.997223999183
577 : 0.997228740521
430 : 0.997247863231
1014 : 0.997247863231
733 : 0.997250787081
1096 : 0.997260234022
1058 : 0.997262208183
494 : 0.997263128215
922 : 0.997263128215
1019 : 0.997265337843
1000 : 0.997265371601
851 : 0.997265928185
1088 : 0.997265928185
331 : 0.997266303115
583 : 0.997273340521
916 : 0.99727823781
1125 : 0.997278368356
249 : 0.997279416428
645 : 0.997279416428
956 : 0.997279416428
115 : 0.997288798659
479 : 0.997288798659
955 : 0.997290519065
77 : 0.997304357792
312 : 0.997304357792
112 : 0.997307869506
245 : 0.997314693841
1108 : 0.997315656356
