474,684,1224,524,828,1219,561,177,514,1225,764,1230,518,865,864,844,1220,830,842,1229,861,219,829,1222,901,947,835,565,227,866,1223,1084,1226,869,833,333,501,204,858,1050,507,314,834,907,1166,1101,1221,959,1033,83,599,1023,542,1165,545,663,1143,1006,1059,856,941,464,233,282,729,843,681,685,1098,7,973,1183,871,960,255,1189,671,538,967,1170,536,1086,847,1119,992,1122,874,654,797,388,69,816,972,969,554,857,1100,33,758,1095,167,624,80,1055,809,374,387,512,370,1116,840,963,496,64,1004,225,1038,1161,1003,927,980,893,1029,885,859,974,178,588,894,1140,957,1131,430,1014,1181,1136,169,41,1162,1153,837,260,1218,965,503,1121,583,919,949,870,807,1124,790,455,29,469,879,86,714,121,391,831,451,994,223,1017,486,1073,409,1064,683,1016,465,321,875,183,997,122,695,570,498,394,466,525,1025,872,1164,427,1132,1013,702,95,1051,1105,1077,1206,904,338,349,555,357,176,131,1156,933,181,66,1103,899,290,515,276,909,251,610,953,21,981,1215,971,911,1028,359,243,460,1127,320,71,1126,1107,1011,794,443,678,1172,948,845,125,1089,159,1043,39,341,594,1069,551,1047,567,1188,988,952,428,1080,1185,552,820,647,163,102,1112,951,44,262,989,459,419,550,140,364,945,1042,368,6,175,632,446,930,938,490,983,76,268,55,976,1118,1052,1030,1204,1168,454,317,73,182,900,471,1063,923,280,1216,1200,1114,482,189,94,717,689,897,1088,444,851,985,1186,172,1149,766,940,849,473,101,296,946,537,165,13,258,832,1228,85,1207,1018,1157,150,709,418,804,149,480,18,186,1104,627,1148,1109,355,173,584,51,1024,114,179,1139,12,1097,470,166,868,883,1208,1197,67,527,438,97,113,245,1217,
Score Information 
409 : 9.621739673282539E-4
1064 : 9.539827741843246E-4
683 : 9.293036658789534E-4
1016 : 8.980002525531098E-4
465 : 8.874152288125586E-4
321 : 8.827198311795333E-4
875 : 8.784496030170162E-4
183 : 8.76943808484159E-4
997 : 8.698362662444702E-4
122 : 8.688629073475387E-4
695 : 8.652124492551874E-4
570 : 8.40628505154379E-4
498 : 8.383513080319426E-4
394 : 8.353110149663154E-4
466 : 8.32706244786501E-4
525 : 8.262428411242328E-4
1025 : 8.262428411242328E-4
872 : 8.175211226620377E-4
1164 : 8.14477004740944E-4
427 : 7.925918780935635E-4
1132 : 7.870510284440825E-4
1013 : 7.777549078461137E-4
702 : 7.738257867367178E-4
95 : 7.634954865537367E-4
1051 : 7.629778734636116E-4
1105 : 7.571846565025713E-4
1077 : 7.515499874671443E-4
1206 : 7.484280248047053E-4
904 : 7.378774332036216E-4
338 : 7.277559639394892E-4
349 : 7.208046443271163E-4
555 : 7.208046443271163E-4
357 : 7.208046443271163E-4
176 : 7.193757829849106E-4
131 : 7.101175029945176E-4
1156 : 6.916170076880297E-4
933 : 6.883734711717061E-4
181 : 6.873033345692125E-4
66 : 6.873033345692125E-4
1103 : 6.873033345692125E-4
899 : 6.695352350787854E-4
290 : 6.622837325380383E-4
515 : 6.433926982471907E-4
276 : 6.390099428087594E-4
909 : 6.319698848615401E-4
251 : 6.237349738587856E-4
610 : 6.118536743873889E-4
953 : 5.911283595488975E-4
21 : 5.907020731474441E-4
981 : 5.892946740412915E-4
1215 : 5.758817724613236E-4
971 : 5.60646496761317E-4
911 : 5.359291553751497E-4
1028 : 5.2710498874311E-4
359 : 5.2710498874311E-4
243 : 5.271049887431091E-4
460 : 5.258972473735728E-4
1127 : 5.176186550865618E-4
320 : 5.174887773997217E-4
71 : 5.174887773997217E-4
1126 : 5.174887773997217E-4
1107 : 5.063233125000345E-4
1011 : 4.969547686366115E-4
794 : 4.915865270195421E-4
443 : 4.891003020382945E-4
678 : 4.891003020382945E-4
1172 : 4.8566009845939413E-4
948 : 4.814230265467167E-4
845 : 4.787376066377693E-4
125 : 4.772715588100112E-4
1089 : 4.6770114866893453E-4
159 : 4.6110485273164305E-4
1043 : 4.3987153969346477E-4
39 : 4.354305209730729E-4
341 : 4.3110497096764485E-4
594 : 4.1818075621707294E-4
1069 : 4.0181310103860315E-4
551 : 3.989159833276E-4
1047 : 3.9306239301354484E-4
567 : 3.8003975751541334E-4
1188 : 3.702879994276187E-4
988 : 3.670134786279282E-4
952 : 3.6003729393824696E-4
428 : 3.546007014928625E-4
1080 : 3.536657894972618E-4
1185 : 3.485358508648168E-4
552 : 3.4768489015619595E-4
820 : 3.460334838400006E-4
647 : 3.460334838400006E-4
163 : 3.2915508314933207E-4
102 : 3.213595845967025E-4
1112 : 3.1927047780136507E-4
951 : 3.113889868196923E-4
44 : 3.0815019092967104E-4
262 : 3.006239726114671E-4
989 : 2.9093070569330697E-4
459 : 2.891317871231109E-4
419 : 2.8860570561448583E-4
550 : 2.8860570561448583E-4
140 : 2.8860570561448534E-4
364 : 2.798219974848471E-4
945 : 2.7572874098168247E-4
1042 : 2.6771907162372564E-4
368 : 2.67712986178804E-4
6 : 2.616354019753021E-4
175 : 2.5845325727295453E-4
632 : 2.5845325727295453E-4
446 : 2.55944517833552E-4
930 : 2.5270572194353185E-4
938 : 2.3328442538994302E-4
490 : 2.312741930506246E-4
983 : 2.2720684118643917E-4
76 : 2.2145930585701658E-4
268 : 2.2145930585701658E-4
55 : 2.2056996436262363E-4
976 : 2.1555248548382235E-4
1118 : 2.139330875388119E-4
1052 : 2.1142434809941048E-4
1030 : 1.9992927744056494E-4
1204 : 1.9348589413246094E-4
1168 : 1.919372131087743E-4
454 : 1.7839924902411295E-4
317 : 1.7589050958471134E-4
73 : 1.7338177014530968E-4
182 : 1.6026730154145382E-4
900 : 1.4227306573610403E-4
471 : 1.3955279026676168E-4
1063 : 1.382790402477813E-4
923 : 1.3645354040915599E-4
280 : 1.3370204010834476E-4
1216 : 1.2349963555212745E-4
1200 : 1.1381864502736339E-4
1114 : 1.1370866531056784E-4
482 : 1.1291041980374697E-4
189 : 1.1025005487850239E-4
94 : 1.1025005487850239E-4
717 : 1.0685263369359166E-4
689 : 1.066210913766267E-4
897 : 1.066210913766267E-4
1088 : 1.0583711276356328E-4
444 : 1.0583711276356328E-4
851 : 1.0583711276356328E-4
985 : 1.0369163893678322E-4
1186 : 1.0223507095491717E-4
172 : 1.0223507095491717E-4
1149 : 9.74558992808803E-5
766 : 9.583650133586926E-5
940 : 8.919962451205622E-5
849 : 8.919962451205622E-5
473 : 8.919962451205622E-5
101 : 8.919962451205622E-5
296 : 8.919962451205622E-5
946 : 8.919962451205616E-5
537 : 8.919962451205616E-5
165 : 8.919962451205616E-5
13 : 8.919962451205616E-5
258 : 8.919962451205455E-5
832 : 8.315088920001356E-5
1228 : 8.315088920001356E-5
85 : 8.256274768824243E-5
1207 : 8.256274768824243E-5
1018 : 8.0943349743232E-5
1157 : 6.475287582450563E-5
150 : 6.444813654936916E-5
709 : 6.041753930952715E-5
418 : 5.5444468986138796E-5
804 : 5.366178389592391E-5
149 : 5.291855638178138E-5
480 : 5.291855638178138E-5
18 : 5.135059915565558E-5
186 : 4.6298852722924115E-5
1104 : 4.379011328352251E-5
627 : 4.128137384412091E-5
1148 : 4.128137384411959E-5
1109 : 3.785558767738119E-5
355 : 3.277289775599184E-5
173 : 3.1734946770652245E-5
584 : 3.1734946770652245E-5
51 : 3.1734946770652245E-5
1024 : 3.1734946770652245E-5
114 : 3.079176188980198E-5
179 : 3.052529227002625E-5
1139 : 2.813966984980551E-5
12 : 2.7596133833415024E-5
1097 : 2.7277563745873754E-5
470 : 2.670679233902633E-5
166 : 2.5298283335499598E-5
868 : 2.480703487984176E-5
883 : 2.4768824306472354E-5
1208 : 2.1287731770677214E-5
1197 : 1.902665559109904E-5
67 : 1.6600047150714238E-5
527 : 4.687684619963093E-6
438 : 4.687684619962836E-6
97 : 4.687684619962249E-6
113 : 2.7006138272547734E-6
245 : 8.893414943904224E-7
1217 : 3.455902507522553E-7
